"week","sender_label","receiver_label","lr","n_k","n_k_sig","median_z","robust_fraction"
8,"EVT2","EVT2","CCL2->CCR2",4,0,NA,0
8,"EVT2","EVT2","CCL5->CCR5",4,0,NA,0
8,"EVT2","EVT2","CSF1->CSF1R",4,0,NA,0
8,"EVT2","EVT2","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","EVT2","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","EVT2","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","EVT2","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","EVT2","PGF->FLT1",4,0,NA,0
8,"EVT2","EVT2","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","EVT2","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","EVT2","VEGFA->KDR",4,0,NA,0
8,"EVT2","EVT3","CCL2->CCR2",4,0,NA,0
8,"EVT2","EVT3","CCL5->CCR5",4,0,NA,0
8,"EVT2","EVT3","CSF1->CSF1R",4,0,NA,0
8,"EVT2","EVT3","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","EVT3","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","EVT3","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","EVT3","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","EVT3","PGF->FLT1",4,0,NA,0
8,"EVT2","EVT3","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","EVT3","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","EVT3","VEGFA->KDR",4,0,NA,0
8,"EVT2","Endothelial_cells","CCL2->CCR2",4,0,NA,0
8,"EVT2","Endothelial_cells","CCL5->CCR5",4,0,NA,0
8,"EVT2","Endothelial_cells","CSF1->CSF1R",4,0,NA,0
8,"EVT2","Endothelial_cells","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","Endothelial_cells","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","Endothelial_cells","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","Endothelial_cells","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","Endothelial_cells","PGF->FLT1",4,0,NA,0
8,"EVT2","Endothelial_cells","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","Endothelial_cells","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","Endothelial_cells","VEGFA->KDR",4,0,NA,0
8,"EVT2","Fibroblast1","CCL2->CCR2",4,0,NA,0
8,"EVT2","Fibroblast1","CCL5->CCR5",4,0,NA,0
8,"EVT2","Fibroblast1","CSF1->CSF1R",4,0,NA,0
8,"EVT2","Fibroblast1","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","Fibroblast1","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","Fibroblast1","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","Fibroblast1","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","Fibroblast1","PGF->FLT1",4,0,NA,0
8,"EVT2","Fibroblast1","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","Fibroblast1","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","Fibroblast1","VEGFA->KDR",4,0,NA,0
8,"EVT2","Fibroblast2","CCL2->CCR2",4,0,NA,0
8,"EVT2","Fibroblast2","CCL5->CCR5",4,0,NA,0
8,"EVT2","Fibroblast2","CSF1->CSF1R",4,0,NA,0
8,"EVT2","Fibroblast2","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","Fibroblast2","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","Fibroblast2","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","Fibroblast2","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","Fibroblast2","PGF->FLT1",4,0,NA,0
8,"EVT2","Fibroblast2","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","Fibroblast2","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","Fibroblast2","VEGFA->KDR",4,0,NA,0
8,"EVT2","Hofbauer cells","CCL2->CCR2",4,0,NA,0
8,"EVT2","Hofbauer cells","CCL5->CCR5",4,0,NA,0
8,"EVT2","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
8,"EVT2","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","Hofbauer cells","PGF->FLT1",4,0,NA,0
8,"EVT2","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","Hofbauer cells","VEGFA->KDR",4,0,NA,0
8,"EVT2","STB","CCL2->CCR2",4,0,NA,0
8,"EVT2","STB","CCL5->CCR5",4,0,NA,0
8,"EVT2","STB","CSF1->CSF1R",4,0,NA,0
8,"EVT2","STB","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","STB","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","STB","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","STB","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","STB","PGF->FLT1",4,0,NA,0
8,"EVT2","STB","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","STB","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","STB","VEGFA->KDR",4,0,NA,0
8,"EVT2","maternal macrophages","CCL2->CCR2",4,0,NA,0
8,"EVT2","maternal macrophages","CCL5->CCR5",4,0,NA,0
8,"EVT2","maternal macrophages","CSF1->CSF1R",4,0,NA,0
8,"EVT2","maternal macrophages","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","maternal macrophages","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","maternal macrophages","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","maternal macrophages","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","maternal macrophages","PGF->FLT1",4,0,NA,0
8,"EVT2","maternal macrophages","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","maternal macrophages","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","maternal macrophages","VEGFA->KDR",4,0,NA,0
8,"EVT2","unknown2","CCL2->CCR2",4,0,NA,0
8,"EVT2","unknown2","CCL5->CCR5",4,0,NA,0
8,"EVT2","unknown2","CSF1->CSF1R",4,0,NA,0
8,"EVT2","unknown2","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","unknown2","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","unknown2","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","unknown2","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","unknown2","PGF->FLT1",4,0,NA,0
8,"EVT2","unknown2","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","unknown2","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","unknown2","VEGFA->KDR",4,0,NA,0
8,"EVT2","unknown3","CCL2->CCR2",4,0,NA,0
8,"EVT2","unknown3","CCL5->CCR5",4,0,NA,0
8,"EVT2","unknown3","CSF1->CSF1R",4,0,NA,0
8,"EVT2","unknown3","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","unknown3","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","unknown3","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","unknown3","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","unknown3","PGF->FLT1",4,0,NA,0
8,"EVT2","unknown3","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","unknown3","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","unknown3","VEGFA->KDR",4,0,NA,0
8,"EVT2","vCTB2","CCL2->CCR2",4,0,NA,0
8,"EVT2","vCTB2","CCL5->CCR5",4,0,NA,0
8,"EVT2","vCTB2","CSF1->CSF1R",4,0,NA,0
8,"EVT2","vCTB2","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","vCTB2","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","vCTB2","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","vCTB2","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","vCTB2","PGF->FLT1",4,0,NA,0
8,"EVT2","vCTB2","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","vCTB2","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","vCTB2","VEGFA->KDR",4,0,NA,0
8,"EVT2","vCTBp","CCL2->CCR2",4,0,NA,0
8,"EVT2","vCTBp","CCL5->CCR5",4,0,NA,0
8,"EVT2","vCTBp","CSF1->CSF1R",4,0,NA,0
8,"EVT2","vCTBp","CXCL12->CXCR4",4,0,NA,0
8,"EVT2","vCTBp","HLA-G->LILRB1",4,0,NA,0
8,"EVT2","vCTBp","HLA-G->LILRB2",4,0,NA,0
8,"EVT2","vCTBp","LGALS9->HAVCR2",4,0,NA,0
8,"EVT2","vCTBp","PGF->FLT1",4,0,NA,0
8,"EVT2","vCTBp","TGFB1->TGFBR1",4,0,NA,0
8,"EVT2","vCTBp","TGFB1->TGFBR2",4,0,NA,0
8,"EVT2","vCTBp","VEGFA->KDR",4,0,NA,0
8,"EVT3","EVT2","CCL2->CCR2",4,0,NA,0
8,"EVT3","EVT2","CCL5->CCR5",4,0,NA,0
8,"EVT3","EVT2","CSF1->CSF1R",4,0,NA,0
8,"EVT3","EVT2","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","EVT2","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","EVT2","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","EVT2","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","EVT2","PGF->FLT1",4,0,NA,0
8,"EVT3","EVT2","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","EVT2","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","EVT2","VEGFA->KDR",4,0,NA,0
8,"EVT3","EVT3","CCL2->CCR2",4,0,NA,0
8,"EVT3","EVT3","CCL5->CCR5",4,0,NA,0
8,"EVT3","EVT3","CSF1->CSF1R",4,0,NA,0
8,"EVT3","EVT3","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","EVT3","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","EVT3","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","EVT3","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","EVT3","PGF->FLT1",4,0,NA,0
8,"EVT3","EVT3","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","EVT3","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","EVT3","VEGFA->KDR",4,0,NA,0
8,"EVT3","Endothelial_cells","CCL2->CCR2",4,0,NA,0
8,"EVT3","Endothelial_cells","CCL5->CCR5",4,0,NA,0
8,"EVT3","Endothelial_cells","CSF1->CSF1R",4,0,NA,0
8,"EVT3","Endothelial_cells","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","Endothelial_cells","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","Endothelial_cells","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","Endothelial_cells","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","Endothelial_cells","PGF->FLT1",4,0,NA,0
8,"EVT3","Endothelial_cells","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","Endothelial_cells","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","Endothelial_cells","VEGFA->KDR",4,0,NA,0
8,"EVT3","Fibroblast1","CCL2->CCR2",4,0,NA,0
8,"EVT3","Fibroblast1","CCL5->CCR5",4,0,NA,0
8,"EVT3","Fibroblast1","CSF1->CSF1R",4,0,NA,0
8,"EVT3","Fibroblast1","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","Fibroblast1","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","Fibroblast1","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","Fibroblast1","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","Fibroblast1","PGF->FLT1",4,0,NA,0
8,"EVT3","Fibroblast1","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","Fibroblast1","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","Fibroblast1","VEGFA->KDR",4,0,NA,0
8,"EVT3","Fibroblast2","CCL2->CCR2",4,0,NA,0
8,"EVT3","Fibroblast2","CCL5->CCR5",4,0,NA,0
8,"EVT3","Fibroblast2","CSF1->CSF1R",4,0,NA,0
8,"EVT3","Fibroblast2","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","Fibroblast2","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","Fibroblast2","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","Fibroblast2","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","Fibroblast2","PGF->FLT1",4,0,NA,0
8,"EVT3","Fibroblast2","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","Fibroblast2","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","Fibroblast2","VEGFA->KDR",4,0,NA,0
8,"EVT3","Hofbauer cells","CCL2->CCR2",4,0,NA,0
8,"EVT3","Hofbauer cells","CCL5->CCR5",4,0,NA,0
8,"EVT3","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
8,"EVT3","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","Hofbauer cells","PGF->FLT1",4,0,NA,0
8,"EVT3","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","Hofbauer cells","VEGFA->KDR",4,0,NA,0
8,"EVT3","STB","CCL2->CCR2",4,0,NA,0
8,"EVT3","STB","CCL5->CCR5",4,0,NA,0
8,"EVT3","STB","CSF1->CSF1R",4,0,NA,0
8,"EVT3","STB","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","STB","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","STB","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","STB","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","STB","PGF->FLT1",4,0,NA,0
8,"EVT3","STB","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","STB","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","STB","VEGFA->KDR",4,0,NA,0
8,"EVT3","maternal macrophages","CCL2->CCR2",4,0,NA,0
8,"EVT3","maternal macrophages","CCL5->CCR5",4,0,NA,0
8,"EVT3","maternal macrophages","CSF1->CSF1R",4,0,NA,0
8,"EVT3","maternal macrophages","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","maternal macrophages","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","maternal macrophages","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","maternal macrophages","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","maternal macrophages","PGF->FLT1",4,0,NA,0
8,"EVT3","maternal macrophages","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","maternal macrophages","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","maternal macrophages","VEGFA->KDR",4,0,NA,0
8,"EVT3","unknown2","CCL2->CCR2",4,0,NA,0
8,"EVT3","unknown2","CCL5->CCR5",4,0,NA,0
8,"EVT3","unknown2","CSF1->CSF1R",4,0,NA,0
8,"EVT3","unknown2","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","unknown2","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","unknown2","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","unknown2","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","unknown2","PGF->FLT1",4,0,NA,0
8,"EVT3","unknown2","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","unknown2","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","unknown2","VEGFA->KDR",4,0,NA,0
8,"EVT3","unknown3","CCL2->CCR2",4,0,NA,0
8,"EVT3","unknown3","CCL5->CCR5",4,0,NA,0
8,"EVT3","unknown3","CSF1->CSF1R",4,0,NA,0
8,"EVT3","unknown3","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","unknown3","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","unknown3","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","unknown3","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","unknown3","PGF->FLT1",4,0,NA,0
8,"EVT3","unknown3","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","unknown3","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","unknown3","VEGFA->KDR",4,0,NA,0
8,"EVT3","vCTB2","CCL2->CCR2",4,0,NA,0
8,"EVT3","vCTB2","CCL5->CCR5",4,0,NA,0
8,"EVT3","vCTB2","CSF1->CSF1R",4,0,NA,0
8,"EVT3","vCTB2","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","vCTB2","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","vCTB2","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","vCTB2","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","vCTB2","PGF->FLT1",4,0,NA,0
8,"EVT3","vCTB2","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","vCTB2","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","vCTB2","VEGFA->KDR",4,0,NA,0
8,"EVT3","vCTBp","CCL2->CCR2",4,0,NA,0
8,"EVT3","vCTBp","CCL5->CCR5",4,0,NA,0
8,"EVT3","vCTBp","CSF1->CSF1R",4,0,NA,0
8,"EVT3","vCTBp","CXCL12->CXCR4",4,0,NA,0
8,"EVT3","vCTBp","HLA-G->LILRB1",4,0,NA,0
8,"EVT3","vCTBp","HLA-G->LILRB2",4,0,NA,0
8,"EVT3","vCTBp","LGALS9->HAVCR2",4,0,NA,0
8,"EVT3","vCTBp","PGF->FLT1",4,0,NA,0
8,"EVT3","vCTBp","TGFB1->TGFBR1",4,0,NA,0
8,"EVT3","vCTBp","TGFB1->TGFBR2",4,0,NA,0
8,"EVT3","vCTBp","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","EVT2","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","EVT2","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","EVT2","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","EVT2","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","EVT2","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","EVT2","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","EVT2","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","EVT2","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","EVT2","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","EVT2","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","EVT2","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","EVT3","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","EVT3","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","EVT3","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","EVT3","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","EVT3","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","EVT3","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","EVT3","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","EVT3","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","EVT3","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","EVT3","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","EVT3","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","Endothelial_cells","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","Fibroblast1","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","Fibroblast2","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","Hofbauer cells","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","STB","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","STB","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","STB","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","STB","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","STB","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","STB","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","STB","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","STB","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","STB","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","STB","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","STB","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","maternal macrophages","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","unknown2","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","unknown2","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","unknown2","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","unknown2","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","unknown2","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","unknown2","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","unknown2","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","unknown2","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","unknown2","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","unknown2","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","unknown2","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","unknown3","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","unknown3","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","unknown3","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","unknown3","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","unknown3","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","unknown3","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","unknown3","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","unknown3","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","unknown3","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","unknown3","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","unknown3","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","vCTB2","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","vCTB2","CCL5->CCR5",4,0,NA,0
8,"Endothelial_cells","vCTB2","CSF1->CSF1R",4,0,NA,0
8,"Endothelial_cells","vCTB2","CXCL12->CXCR4",4,0,NA,0
8,"Endothelial_cells","vCTB2","HLA-G->LILRB1",4,0,NA,0
8,"Endothelial_cells","vCTB2","HLA-G->LILRB2",4,0,NA,0
8,"Endothelial_cells","vCTB2","LGALS9->HAVCR2",4,0,NA,0
8,"Endothelial_cells","vCTB2","PGF->FLT1",4,0,NA,0
8,"Endothelial_cells","vCTB2","TGFB1->TGFBR1",4,0,NA,0
8,"Endothelial_cells","vCTB2","TGFB1->TGFBR2",4,0,NA,0
8,"Endothelial_cells","vCTB2","VEGFA->KDR",4,0,NA,0
8,"Endothelial_cells","vCTBp","CCL2->CCR2",4,0,NA,0
8,"Endothelial_cells","vCTBp","CCL5->CCR5",4,0,NA,0
